time,des_dof_pos_right_ankle_joint,dof_pos_right_ankle_joint,dof_vel_right_ankle_joint,des_dof_pos_right_hip_pitch_joint,dof_pos_right_hip_pitch_joint,dof_vel_right_hip_pitch_joint,des_dof_pos_right_knee_joint,dof_pos_right_knee_joint,dof_vel_right_knee_joint
0.054,0.23919246111248516,-0.09985678646557843,5.812021978402177,0.3927949599750297,0.009123347321031466,1.7699578094050155,1.5309937513828775,1.1757339190932103,4.98529542052898
0.056,0.23094505641156787,-0.09001483131334279,5.463079247039981,0.3872967004064292,0.013665787397208423,1.988047962179087,1.5241209323734464,1.1851973382339722,4.937187660086704
0.058,0.22035416206501546,-0.08119192339815144,5.087663495056168,0.3802360944815432,0.01864968006789904,2.1430284858450053,1.5152950818875923,1.1947822016167793,4.839931645657305
0.06,0.20755672828035607,-0.0732294720138642,4.738138409578742,0.3717044913068249,0.023957980990757202,2.3833276931624603,1.5046306567299703,1.2037037018741557,4.727492822570209
0.062,0.19261523639671585,-0.0657576273789965,4.393890141568027,0.3617434865978106,0.02992901782847141,2.5772003463533255,1.4921793582353642,1.2122175061563594,4.585283990056009
0.064,0.17550343102565025,-0.058412636459002534,4.081345000764159,0.35033561665264296,0.03610578097886729,2.755716883519865,1.477919534071437,1.2207413367768385,4.390311339699916
0.066,0.1561715000501792,-0.051470964498494885,3.8142981192498495,0.337447682618638,0.042271283777242624,2.933325795192655,1.4618095519419354,1.2284037193419626,4.226602679054184
0.068,0.13489509280326697,-0.045318090588959255,3.592744889699725,0.3232633912255872,0.04918771024124746,3.110331167025451,1.4440793037641588,1.2357518441394433,4.031294808783486
0.07,0.11174919350578276,-0.0392029339873629,3.394248559991297,0.30783280686646,0.05644986041404387,3.242495340131378,1.4247909846817692,1.2427768979140439,3.820737033882332
0.072,0.08677895870293734,-0.03348928184300823,3.1518632848984725,0.29118596354953025,0.06332087400963572,3.374370491589894,1.4039824244283505,1.2492252231786134,3.610552223355347
0.074,0.06015975807900059,-0.02935327140869565,2.8052543311565215,0.27343984755847706,0.07084089244347826,3.5043464991739133,1.3817998001049376,1.2550311483913044,3.3875531114521737
0.076,0.03191236519317235,-0.02592918470641984,2.390166741748665,0.25460824439538476,0.07805883063011748,3.5922382524769194,1.3582602672396813,1.260340908403109,3.1145116176029433
0.078,0.0021677257619617226,-0.024394906696605375,1.8485691654285714,0.23477848121770334,0.08597149870650637,3.636290938868105,1.333473064055622,1.2653381217910185,2.858602695093352
0.08,-0.029131769488543274,-0.02360221680392157,1.2910999599215685,0.2139121537388104,0.09296611481372549,3.5938376255980393,1.3073902178089754,1.269349700245098,2.5322569424215686
0.082,-0.0614675177453215,-0.02397234366746098,0.7418278220374122,0.19235499146701057,0.09983034806493507,3.5716527724285716,1.280443771087092,1.2724423269042058,2.2091555750986536
0.084,-0.09528336498568703,-0.025508457479837748,0.22908150262347887,0.1698110909010019,0.10602506703746122,3.4174366288255786,1.2522638493361162,1.27500275363183,1.8490597835769507
0.086,-0.12991167668526465,-0.027421799602669526,-0.2764188842238112,0.14672554509084407,0.11252394010666189,3.3750515663926826,1.2234069828690985,1.2764027201457515,1.4608047499947563
0.088,-0.16539666133233996,-0.030474291236437346,-0.6937320650460236,0.12306889805233044,0.1212913024083701,3.72535699621271,1.1938361722869233,1.276961446,1.040799294144867
0.09,-0.20160166516473954,-0.03391242285877726,-1.0675754940404005,0.09893222618655383,0.12892009153164105,3.7470805455198426,1.163665245572893,1.2769592397114766,0.6370623887929925
0.092,-0.23839674248354792,-0.03848896778012156,-1.4848158276815637,0.074402172981402,0.1361677018209987,3.7036214517202954,1.1330027700293275,1.276397338580384,0.3141695939413658
0.094,-0.2756330738338082,-0.04307023163587839,-1.8364943532772104,0.04957795072566477,0.14379424962926432,3.7909882935603387,1.1019724398122033,1.2755543485242515,0.05558246052448364
0.096,-0.3130047049195512,-0.04901085500649803,-2.2215432595269204,0.024663527690260208,0.15084873963854722,3.7268109999093757,1.070829427830986,1.2741892808491528,-0.22753899798004176
0.098,-0.3507285648363376,-0.05636064279888268,-2.711585593424581,-0.00048571392312283634,0.15822521879888268,3.6159970585251395,1.039392820790259,1.2719251112849161,-0.5235857873072626
0.1,-0.38844834909097414,-0.06439283783735948,-3.262422565896914,-0.025632238442112796,0.16473518439248983,3.549607618266204,1.0079597248361751,1.2693942367325999,-0.8153998609497728
0.102,-0.4259776565837412,-0.0739349025804104,-3.7903920940109757,-0.050651779083681514,0.17084474479766165,3.373899400691243,0.9766852582707413,1.2660275452770222,-1.1388001453464567
0.104,-0.4632489549610111,-0.0846881629866444,-4.3214316651001665,-0.07549931245487064,0.1766030044590985,3.2186792336026713,0.9456258482173602,1.2617903553372287,-1.4965280151218698
0.106,-0.5000233669377899,-0.09613683083823005,-4.870319045730819,-0.10001557858582134,0.1819427876406566,2.9989647491533247,0.9149805493021292,1.2570150363767099,-1.8361415161072916
0.108,-0.5361306180481539,-0.10794081311966527,-5.28694281726049,-0.12408706302533158,0.18689016716043036,2.8016500112472205,0.8848911624734138,1.251135443926599,-2.2070375819766883
0.11,-0.5716499514414275,-0.12094422930056864,-5.68306984692039,-0.14776661895909415,0.19147743722583263,2.6252484945101546,0.8552917179635997,1.2446642523160034,-2.5795902113151907
0.112,-0.6060452894748536,-0.13357195141220843,-5.9826182531479635,-0.17069687307000359,0.19556257648114192,2.4326787444424975,0.8266289076146219,1.2378375436619473,-2.925710133032262
0.114,-0.6396772457402782,-0.1474368609725069,-6.271867286194501,-0.19311816296753478,0.19942626083070059,2.1892329590307487,0.7986023069254371,1.2299166189433257,-3.2690667787754735
0.116,-0.6720222703829304,-0.16122666625257362,-6.4932177267790285,-0.2146815028431889,0.20249829805482406,1.9901700642483842,0.7716481390135264,1.2217514790430932,-3.609837797284295
0.118,-0.7032969880305635,-0.17578397095868759,-6.801791211856784,-0.23553131001337152,0.2051839214199497,1.747571861399473,0.7455858839780325,1.2124590023360078,-3.9507489374083344
0.12,-0.7330880437881749,-0.19076633334783646,-7.067465861859816,-0.25539201442186193,0.20710297406496603,1.4823377564688283,0.720760002583979,1.2025723907294075,-4.308543528683633
0.122,-0.7613255401807129,-0.20678899998688915,-7.3533005401472,-0.2742170504406961,0.2086268050750894,1.2622042942705602,0.6972286801641435,1.191912152718117,-4.647821659941597
0.124,-0.7879386589160123,-0.22281467006806283,-7.660950865633509,-0.291959100175113,0.2097670742198953,0.9766427084502618,0.6750511381301451,1.1809700209947644,-4.970904015366492
0.126,-0.8127770066788487,-0.23994823850166905,-7.967840393664759,-0.3085180087723635,0.21014527261754887,0.7133330514630425,0.6543524951652931,1.1692099887539342,-5.277311496676204
0.128,-0.8358776401281138,-0.25711690859060404,-8.209453595127517,-0.323918430433452,0.20976379689932886,0.4277585307785235,0.6351019395430605,1.157147715771812,-5.56804127778859
0.13,-0.8569290438557267,-0.274150799300162,-8.40146627098056,-0.3379527003987818,0.2093934946741495,0.19307966302105992,0.6175591600739281,1.1451672899349687,-5.80334919532261
0.132,-0.8761089219416093,-0.29239308911848344,-8.537418178829384,-0.350739294581296,0.2082482375655608,-0.09664302271406,0.6015758507987182,1.1314901246777251,-6.034087778099527
0.134,-0.893117620906096,-0.3095172301209888,-8.625432927775613,-0.36207840790477336,0.20635225087901118,-0.4033020925055859,0.5874019736093543,1.1186184639631567,-6.2916754785134295
0.136,-0.9081613606854347,-0.3274059830912779,-8.6481399877869,-0.37210758709602765,0.2040165880320964,-0.629100537829734,0.5748655147621377,1.1043246359108698,-6.4900619827554
0.138,-0.9208845910941598,-0.34383267753939684,-8.625912187815354,-0.3805897116424315,0.20133577468792466,-0.9150836376591965,0.564262822977354,1.0905645882976516,-6.6674833637583735
0.14,-0.9313449959507571,-0.36099485593323,-8.581955320869202,-0.3875633247140813,0.19789853556349113,-1.2005707357981399,0.5555458285353523,1.0765362866104686,-6.796596132384047
0.142,-0.9395127526428572,-0.37777635319023933,-8.537069572539801,-0.3930084859047619,0.194071582498697,-1.4647840481505567,0.548739384,1.0622334131286424,-6.909042798155295
0.144,-0.9453473331247364,-0.39407745158362245,-8.40622727089868,-0.3968982253070977,0.18914410939347673,-1.7703280294233172,0.5438771956011946,1.0482982566564887,-6.9572164229430955
0.146,-0.9488216475883848,-0.4103612585676613,-8.320937131291466,-0.3992144155353902,0.18433298407356002,-2.0261947480562106,0.5409820013673322,1.0346921416183206,-7.004250255684247
0.148,-0.9499769648431161,-0.42708174051969844,-8.231379407308731,-0.399984656638869,0.1785232641223249,-2.2730512436714494,0.5400192075507039,1.02012535976143,-7.005495071
0.15,-0.9487441429713775,-0.4423986081269879,-8.099388658215114,-0.39916274605307095,0.17240271453246445,-2.581275988783451,0.541046587281455,1.0066124979826618,-6.973293902515963
0.152,-0.9451477890393878,-0.45803020113465204,-7.945694740168255,-0.3967651959491043,0.16592215053360343,-2.823168493327693,0.5440434816317475,0.9928757369923737,-6.908801266216277
0.154,-0.939241125273011,-0.47285438258294743,-7.770628791173614,-0.3928274006855874,0.15870484665574158,-3.107616764176701,0.548965740773311,0.9797394775189406,-6.828373059848949
0.156,-0.9309144580869357,-0.4875417771403197,-7.592001330330373,-0.38727629949327136,0.1509730656358792,-3.3750320556696267,0.5559046093852567,0.9663842075026643,-6.730166850005328
0.158,-0.9203596910955734,-0.5011836222545886,-7.330013481185908,-0.38023977870803005,0.1426363824001184,-3.637019904814091,0.5647002394203555,0.9538457289660154,-6.617794518198697
0.16,-0.9075313647486033,-0.5142363494408413,-7.019957104460933,-0.3716875900446927,0.13418268085242627,-3.880426531639878,0.5753905115810056,0.9411427241306545,-6.455083418591822
0.162,-0.8925642152922272,-0.5258910087838091,-6.651730005989307,-0.3617094709162005,0.12515971881224297,-4.118692894059335,0.5878631443234139,0.9295322971726002,-6.279887564509341
0.164,-0.8754375410412532,-0.5370592872383015,-6.2308203431245035,-0.3502917075256487,0.11554129420834837,-4.340633656894863,0.6021353355707282,0.9176464541392999,-6.116695770789967
0.166,-0.8561523294016686,-0.546964660437314,-5.791838192529705,-0.3374348905871275,0.10563610456268603,-4.5601260542351465,0.6182064222469607,0.906721485262055,-5.906893000997023
0.168,-0.834928135648742,-0.5557442640480621,-5.330110300453667,-0.32328542744640515,0.09571318381502683,-4.736095524767919,0.6358931925783952,0.8960566299663685,-5.68056377581765
0.17,-0.8117820223735844,-0.5637558596017404,-4.846614354904637,-0.30785468569769936,0.08503275486434617,-4.911918816753725,0.6551816497702944,0.8862385790150197,-5.454321128619502
0.172,-0.7868227296152381,-0.5710020125867493,-4.407221864376549,-0.29121514771238094,0.07435573769876072,-5.065713237426596,0.6759810784247618,0.8769862088112488,-5.147498019881316
0.174,-0.7601708041695544,-0.5775100938128724,-3.943952895021454,-0.2734472263244115,0.06363293902979737,-5.198065451669845,0.6981909604063807,0.86882128347795,-4.790529968537545
0.176,-0.7317992583501783,-0.5828481797986578,-3.482582501803132,-0.25453282324078474,0.052571939404921705,-5.307791818263983,0.7218339922045184,0.8615301735100671,-4.37060348017226
0.178,-0.7020640567919952,-0.5873692229113388,-3.070161672364771,-0.23470935595221026,0.0416460859566702,-5.351205132489344,0.7466133264818399,0.8546045595333804,-4.035434086325562
0.18,-0.6707918847302325,-0.5912382876443834,-2.6911521297659067,-0.2138612460372093,0.03044339274728423,-5.417525740526441,0.7726734598015503,0.8483465594834666,-3.7402641235815923
0.182,-0.6383124619118943,-0.5942909674640322,-2.2510303636034075,-0.19220830759030838,0.019747095359204922,-5.39560318,0.799739625753304,0.8424530413659489,-3.4166422141975863
0.184,-0.6047461875013107,-0.596562724941789,-1.8147468445423567,-0.16983080471556244,0.008765985673450072,-5.39560318,0.8277114927043613,0.8377202131218647,-3.0958456333658306
0.186,-0.5701474470209849,-0.5969510001361469,-1.265636349190391,-0.14676494868749254,-0.0045785637997138775,-5.87744820107618,0.8565438056355074,0.8340695206816882,-2.6437751167905343
0.188,-0.5346638652451728,-0.5961920177242489,-0.6942821360689079,-0.12310922817377831,-0.017169702523962806,-6.032434716588341,0.8861134566926103,0.8312616765578207,-2.2073908379335956
0.19,-0.4984606244593404,-0.5942906615384616,-0.10158493909049782,-0.0989737508102155,-0.02936502156108597,-6.0548474406968325,0.916282834015359,0.8287389657873303,-1.8519641061131222
