time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint
9.104,0.349999994,0.41951606944606906,-0.9337142282744487
9.106,0.349999994,0.4172020674666984,-1.157661940438818
9.108,0.349999994,0.41490255427573225,-1.1013162389110693
9.11,0.349999994,0.41263415983542756,-1.192243624495181
9.112,0.349999994,0.41066019601013953,-1.1559767098895384
9.114,0.349999994,0.40836923420569654,-1.0583439374842092
9.116,0.349999994,0.406452136583879,-0.9683338524764853
9.118,0.349999994,0.4045368913098225,-1.0199919936643789
9.12,0.349999994,0.4026402436149988,-0.9647819897191307
9.122,0.349999994,0.40109410131140716,-0.8809935245125491
9.124,0.349999994,0.39918865001236037,-0.8685390335349418
9.126,0.349999994,0.397658781037037,-0.7075106302407408
9.128,0.349999994,0.3961208814581245,-0.6385654728103078
9.13,0.349999994,0.3945851529551901,-0.5717970535340245
9.132,0.349999994,0.39305854017876235,-0.860711814166053
9.134,0.349999994,0.3919121460797294,-0.6881546281512443
9.136,0.349999994,0.39074624832570615,-0.6414579228745084
9.138,0.349999994,0.38959541674886716,-0.5401045321399952
9.14,0.349999994,0.38845582097189474,-0.5602702221025366
9.142,0.349999994,0.3876786733172838,-0.4933417169926653
9.144,0.349999994,0.38654463971547715,-0.3848820854433457
9.146,0.349999994,0.38577003641361635,-0.4352727287239776
9.148,0.349999994,0.3846271224544375,-0.4827154499384579
9.15,0.349999994,0.383862825581462,-0.2695467855336837
9.152,0.349999994,0.38308583386080935,-0.44296397379551156
9.154,0.349999994,0.3819498839033373,-0.42668530046209774
9.156,0.349999994,0.3815583923914282,-0.3658300672912264
9.158,0.349999994,0.38079448375516367,-0.31386995466433143
9.16,0.349999994,0.3800169060127609,-0.32923416256076327
9.162,0.349999994,0.3792498651225122,-0.2963360355576212
9.164,0.349999994,0.37848238909002146,-0.3789283499192665
9.166,0.349999994,0.3777166701123728,-0.4189956750156139
9.168,0.349999994,0.37695476279242135,-0.4223408991080791
9.17,0.349999994,0.3761882526151186,-0.37412922765100753
9.172,0.349999994,0.3754205267672926,-0.42151925479569763
9.174,0.349999994,0.37466311478617553,-0.4033464012485051
9.176,0.349999994,0.3742701410057224,-0.3901692992668097
9.178,0.349999994,0.3735108019246297,-0.40030051613019585
9.18,0.349999994,0.37311760855534487,-0.25362177914339895
9.182,0.349999994,0.3723611551180589,-0.2949422868051666
9.184,0.349999994,0.37196139911855913,-0.12175914479544371
