time,u,y
1.674,0.5,0.518328574109977
1.676,0.5,0.5185277369558736
1.678,0.5,0.518615723
1.68,0.5,0.518615723
1.682,0.5,0.518315168122213
1.684,0.5,0.518534112281722
1.686,0.5,0.518615723
1.688,0.5,0.518615723
1.69,0.5,0.518615723
1.692,0.5,0.518615723
1.694,0.5,0.518615723
1.696,0.5,0.518615723
1.698,0.5,0.518615723
1.7,0.5,0.518615723
1.702,0.5,0.5183275349284294
1.704,0.5,0.5185256414851426
1.706,0.5,0.518615723
1.708,0.5,0.518615723
1.71,0.5,0.518615723
1.712,0.5,0.518615723
1.714,0.5,0.518615723
1.716,0.5,0.518615723
1.718,0.5,0.518615723
1.72,0.5,0.518615723
